,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
1584,14575.0,460.71,1,2010-08-08 14:51:00,124,3,4.6071
1585,14576.0,35.400000000000006,1,2010-12-02 17:51:00,8,3,0.35400000000000004
1586,14577.0,514.54,3,2010-11-10 12:19:00,30,3,5.1453999999999995
1587,14579.0,105.56,1,2010-10-03 14:36:00,68,3,1.0556
1588,14580.0,14.850000000000001,1,2010-07-09 15:20:00,154,0,0.14850000000000002
1589,14581.0,295.2,1,2010-06-13 15:48:00,180,0,2.952
1590,14583.0,728.48,3,2010-11-21 15:28:00,19,3,7.284800000000001
1591,14584.0,705.65,4,2010-10-14 13:48:00,57,1,7.0565
1592,14585.0,986.22,4,2010-11-22 12:44:00,18,1,9.8622
1593,14588.0,135.39,1,2010-05-10 15:08:00,214,0,1.3538999999999999
1594,14589.0,39.75,1,2010-12-03 11:42:00,7,3,0.3975
1596,14593.0,3094.02,9,2010-11-07 12:51:00,33,2,30.9402
1597,14594.0,255.0,1,2010-12-01 13:54:00,9,3,2.55
1598,14595.0,423.85,2,2010-09-12 12:47:00,89,3,4.2385
1599,14596.0,229.47,1,2010-03-23 12:13:00,262,0,2.2947
1600,14597.0,1318.3899999999999,4,2010-11-25 13:38:00,15,1,13.1839
1601,14598.0,162.07,1,2010-05-19 13:07:00,205,0,1.6207
1602,14599.0,474.54,2,2010-11-14 14:49:00,26,3,4.7454
1603,14600.0,471.84000000000003,1,2010-11-11 15:56:00,29,3,4.7184
1604,14602.0,205.35999999999999,1,2010-02-21 15:47:00,292,0,2.0536
1605,14604.0,143.85999999999999,1,2010-03-16 13:00:00,269,0,1.4385999999999999
1606,14605.0,937.16,4,2010-11-30 14:07:00,10,1,9.371599999999999
1609,14608.0,1567.79,7,2010-11-25 15:52:00,15,2,15.6779
1610,14609.0,884.64,6,2010-11-14 10:14:00,26,1,8.8464
1611,14610.0,24.35,2,2010-11-09 10:58:00,31,3,0.24350000000000002
1612,14611.0,604.3299999999999,2,2010-09-22 09:19:00,79,3,6.0432999999999995
1613,14612.0,877.7,1,2010-10-20 16:01:00,51,3,8.777000000000001
1614,14613.0,76.32000000000001,1,2010-01-28 13:02:00,316,0,0.7632000000000001
1615,14614.0,295.13,1,2010-11-18 13:04:00,22,3,2.9513
1616,14615.0,951.76,5,2010-11-10 13:36:00,30,1,9.5176
1617,14616.0,121.7,2,2010-11-19 16:33:00,21,3,1.217
1618,14617.0,190.47000000000003,2,2010-11-02 11:41:00,38,3,1.9047000000000003
1619,14618.0,788.88,4,2010-11-28 10:24:00,12,1,7.8888
1620,14619.0,896.8000000000001,1,2010-06-16 14:41:00,177,0,8.968
1621,14621.0,1212.21,4,2010-07-16 07:50:00,147,1,12.1221
1622,14623.0,1170.33,5,2010-11-24 15:26:00,16,1,11.703299999999999
1623,14624.0,588.22,4,2010-10-20 15:16:00,51,1,5.8822
1624,14625.0,3598.25,9,2010-11-30 12:33:00,10,2,35.9825
1625,14626.0,2619.65,7,2010-11-09 09:23:00,31,2,26.1965
1626,14627.0,462.75,1,2010-11-25 16:32:00,15,3,4.6275
1627,14628.0,1326.04,3,2010-09-23 18:24:00,78,1,13.260399999999999
1628,14630.0,338.65,1,2010-08-12 16:38:00,120,3,3.3865
1629,14631.0,1018.71,3,2010-11-18 10:37:00,22,1,10.187100000000001
1630,14634.0,2124.46,4,2010-09-28 10:40:00,73,1,21.244600000000002
1631,14635.0,215.22,1,2010-09-12 10:47:00,89,3,2.1522
1632,14637.0,106.67999999999999,1,2010-01-31 15:52:00,313,0,1.0668
1633,14639.0,1994.47,3,2010-10-27 13:47:00,44,1,19.9447
1634,14640.0,1541.98,4,2010-10-26 09:45:00,45,1,15.4198
1635,14643.0,986.08,3,2010-04-01 08:33:00,253,0,9.860800000000001
1636,14644.0,1416.96,5,2010-10-21 10:10:00,50,1,14.1696
1637,14645.0,279.8,1,2010-03-15 11:33:00,270,0,2.798
1639,14647.0,276.75,1,2010-07-04 13:27:00,159,0,2.7675
1641,14649.0,2358.02,5,2010-11-22 13:59:00,18,2,23.5802
1642,14650.0,62.5,1,2010-04-29 20:27:00,224,0,0.625
1643,14651.0,1379.52,7,2010-11-10 16:05:00,30,1,13.7952
1644,14653.0,1666.99,5,2010-07-14 12:19:00,149,1,16.6699
1645,14654.0,246.86,1,2009-12-01 12:57:00,374,0,2.4686000000000003
1646,14655.0,1946.28,3,2010-11-16 12:28:00,24,1,19.4628
1647,14656.0,523.6,3,2010-10-20 13:26:00,51,3,5.236000000000001
1648,14657.0,612.65,2,2010-10-06 15:33:00,65,3,6.1265
1649,14662.0,645.16,3,2010-10-08 13:31:00,63,3,6.4516
1650,14663.0,490.6,2,2010-10-05 13:21:00,66,3,4.906000000000001
1651,14665.0,913.95,2,2010-10-08 14:40:00,63,3,9.1395
1653,14668.0,111.63,1,2010-09-20 15:03:00,81,3,1.1162999999999998
1654,14669.0,1973.94,4,2010-03-16 09:39:00,269,1,19.7394
1655,14670.0,190.47,1,2009-12-07 13:59:00,368,0,1.9047
1656,14671.0,1127.45,2,2010-06-08 13:39:00,185,0,11.2745
1657,14672.0,347.59,2,2010-07-12 10:23:00,151,3,3.4758999999999998
1658,14673.0,1674.41,3,2010-12-07 12:49:00,3,1,16.7441
1659,14674.0,173.66,1,2010-07-18 14:25:00,145,3,1.7366
1660,14675.0,462.15,1,2010-11-16 12:22:00,24,3,4.6215
1662,14677.0,184.91,1,2010-04-26 09:48:00,228,0,1.8491
1663,14678.0,403.39,1,2010-05-09 14:32:00,215,0,4.0339
1664,14679.0,1289.44,3,2010-11-23 11:51:00,17,1,12.894400000000001
1666,14681.0,376.20000000000005,3,2010-11-17 15:42:00,23,3,3.7620000000000005
1667,14682.0,1462.81,4,2010-10-07 09:53:00,64,1,14.6281
1668,14683.0,146.56,1,2010-04-30 17:18:00,224,0,1.4656
1669,14684.0,232.27,1,2010-11-14 14:07:00,26,3,2.3227
1671,14686.0,885.83,5,2010-10-21 18:31:00,50,1,8.8583
1672,14687.0,773.6800000000001,2,2010-11-04 18:56:00,36,3,7.736800000000001
1673,14688.0,2082.7,8,2010-12-01 09:37:00,9,2,20.826999999999998
1674,14690.0,422.63,2,2010-11-12 14:51:00,28,3,4.2263
1675,14692.0,1153.54,8,2010-11-24 12:40:00,16,1,11.5354
1676,14693.0,992.46,6,2010-10-10 13:26:00,61,1,9.9246
1677,14694.0,244.31,1,2010-04-01 19:46:00,253,0,2.4431
1678,14695.0,1620.07,3,2010-07-08 14:18:00,155,1,16.200699999999998
1679,14696.0,688.95,2,2010-12-01 15:37:00,9,3,6.889500000000001
1680,14699.0,593.47,3,2010-09-30 15:14:00,71,3,5.9347
1681,14700.0,880.96,2,2010-10-20 12:26:00,51,3,8.8096
1682,14701.0,2012.72,6,2010-09-23 11:46:00,78,2,20.127200000000002
1684,14704.0,266.66,2,2010-10-11 11:53:00,60,3,2.6666000000000003
1685,14706.0,390.69,1,2010-03-31 11:09:00,254,0,3.9069
1686,14707.0,139.2,2,2010-09-30 11:37:00,71,3,1.392
1687,14708.0,1085.91,3,2010-12-06 12:23:00,4,1,10.859100000000002
1689,14710.0,1316.46,9,2010-11-25 13:29:00,15,2,13.1646
1690,14712.0,411.0,1,2010-10-17 14:49:00,54,3,4.11
1691,14713.0,2752.5099999999998,11,2010-12-09 18:58:00,1,2,27.5251
1692,14714.0,746.05,3,2010-10-28 17:46:00,43,3,7.4605
1693,14715.0,973.0699999999999,4,2010-09-23 13:04:00,78,1,9.730699999999999
1694,14716.0,235.77,1,2010-09-21 12:07:00,80,3,2.3577
1695,14717.0,81.3,1,2009-12-06 13:05:00,369,0,0.813
1696,14718.0,226.42,1,2010-10-25 13:07:00,46,3,2.2641999999999998
1697,14721.0,115.77,1,2010-11-25 13:08:00,15,3,1.1577
1698,14722.0,325.45,2,2010-08-19 14:34:00,113,3,3.2544999999999997
1699,14723.0,934.76,7,2010-12-03 14:26:00,7,1,9.3476
1700,14724.0,345.25,1,2010-04-28 13:26:00,226,0,3.4525
1701,14725.0,597.16,3,2010-11-10 11:47:00,30,3,5.9716
1702,14726.0,124.75,1,2010-02-23 12:35:00,290,0,1.2475
1703,14727.0,199.35,2,2010-06-11 13:30:00,182,0,1.9935
1704,14728.0,190.58,1,2010-10-22 15:57:00,49,3,1.9058000000000002
1705,14729.0,593.89,3,2010-12-01 12:43:00,9,3,5.9389
1706,14732.0,2814.58,11,2010-11-12 16:42:00,28,2,28.145799999999998
1708,14734.0,1056.42,4,2010-10-10 12:04:00,61,1,10.564200000000001
1710,14736.0,401.08,2,2010-08-11 15:21:00,121,3,4.0108
1711,14737.0,2389.62,1,2010-11-04 11:29:00,36,1,23.8962
1712,14738.0,507.45,2,2010-05-27 20:31:00,196,0,5.0745
1714,14740.0,2712.85,8,2010-10-26 09:47:00,45,2,27.1285
1715,14741.0,497.25,2,2010-12-02 08:43:00,8,3,4.9725
1716,14742.0,579.85,1,2010-09-30 14:07:00,71,3,5.798500000000001
1717,14743.0,50.48,1,2010-04-26 10:26:00,228,0,0.5047999999999999
1718,14744.0,2785.1,8,2010-12-08 10:21:00,2,2,27.851
1719,14745.0,1351.55,7,2010-07-26 13:07:00,137,1,13.5155
1720,14746.0,593.5,4,2010-10-29 14:44:00,42,1,5.935
1721,14748.0,1736.57,7,2010-12-06 10:24:00,4,2,17.3657
1722,14749.0,310.15,1,2010-08-17 12:36:00,115,3,3.1014999999999997
1723,14750.0,112.03,1,2009-12-03 17:57:00,372,0,1.1203
1724,14751.0,126.45,2,2010-01-24 13:37:00,320,0,1.2645
1725,14753.0,306.36,1,2010-09-05 11:04:00,96,3,3.0636
1726,14754.0,912.4300000000001,4,2010-10-10 10:22:00,61,1,9.1243
1728,14756.0,1914.8,2,2010-11-22 09:22:00,18,1,19.148
1729,14758.0,1380.9099999999999,3,2010-11-08 09:42:00,32,1,13.809099999999999
1730,14761.0,192.02,1,2010-09-21 14:22:00,80,3,1.9202000000000001
1731,14762.0,117.05000000000001,1,2010-03-23 15:36:00,262,0,1.1705
1733,14767.0,382.81,1,2010-08-22 14:54:00,110,3,3.8281
1735,14770.0,2761.2200000000003,6,2010-08-29 10:45:00,103,2,27.6122
1736,14771.0,594.62,2,2010-03-28 12:52:00,257,0,5.9462
1737,14773.0,140.55,1,2010-04-26 10:29:00,228,0,1.4055000000000002
1738,14774.0,241.45,1,2010-06-29 12:26:00,164,0,2.4145
1739,14775.0,406.56,1,2010-12-02 16:38:00,8,3,4.0656
1740,14776.0,1170.0,4,2010-11-17 09:53:00,23,1,11.7
1741,14777.0,307.56,1,2010-11-01 12:50:00,39,3,3.0756
1742,14783.0,307.3,1,2010-02-18 16:16:00,295,0,3.073
1743,14784.0,159.94,1,2010-11-15 09:49:00,25,3,1.5994
1744,14786.0,90.96,1,2010-06-07 13:42:00,186,0,0.9096
1745,14787.0,110.65,1,2010-08-25 14:38:00,107,3,1.1065
1746,14788.0,476.88,1,2010-04-22 18:16:00,232,0,4.7688
1747,14790.0,1781.56,6,2010-11-30 17:45:00,10,1,17.8156
1748,14791.0,303.63,1,2010-04-12 10:24:00,242,0,3.0362999999999998
1749,14793.0,396.91,1,2010-06-22 16:54:00,171,0,3.9691
1750,14794.0,633.99,3,2010-11-02 09:06:00,38,3,6.3399
1751,14796.0,2867.15,11,2010-12-08 10:40:00,2,2,28.6715
1752,14797.0,300.31,1,2010-07-20 14:07:00,143,3,3.0031
1753,14798.0,550.5699999999999,5,2010-11-23 15:59:00,17,1,5.505699999999999
1754,14799.0,180.45,1,2009-12-02 11:18:00,373,0,1.8045
1755,14800.0,3434.58,6,2010-12-05 11:10:00,5,2,34.3458
1756,14802.0,1502.98,2,2010-09-27 16:34:00,74,1,15.0298
1757,14805.0,549.99,3,2010-10-31 14:50:00,40,3,5.4999
1758,14806.0,110.03999999999999,1,2010-09-26 15:50:00,75,3,1.1003999999999998
1759,14807.0,519.29,2,2010-11-14 12:47:00,26,3,5.1929
1760,14809.0,686.76,2,2010-03-28 15:44:00,257,0,6.8675999999999995
1761,14810.0,449.14,3,2010-12-05 12:08:00,5,3,4.4914
1762,14811.0,170.5,1,2010-11-17 13:09:00,23,3,1.705
1763,14812.0,185.8,1,2010-04-20 12:13:00,234,0,1.858
1764,14813.0,935.44,4,2010-12-05 11:57:00,5,1,9.3544
1765,14814.0,160.46,1,2010-05-07 14:10:00,217,0,1.6046
1766,14817.0,2849.52,5,2010-11-09 12:15:00,31,2,28.4952
1767,14818.0,512.61,3,2010-09-07 14:16:00,94,3,5.1261
1768,14819.0,198.09,2,2010-08-02 17:19:00,130,3,1.9809
1769,14820.0,767.47,5,2010-11-24 17:15:00,16,1,7.6747000000000005
1770,14821.0,1237.65,7,2010-12-08 08:43:00,2,1,12.3765
1771,14822.0,157.70000000000002,1,2010-08-11 12:52:00,121,3,1.5770000000000002
1772,14824.0,2895.2000000000003,6,2010-11-25 12:40:00,15,2,28.952
1774,14826.0,385.2,2,2010-05-07 09:00:00,217,0,3.852
1775,14827.0,0.0,1,2010-02-12 15:47:00,301,0,0.0
1777,14829.0,995.29,4,2010-12-02 16:12:00,8,1,9.9529
1778,14831.0,1676.57,3,2010-01-28 14:31:00,316,0,16.7657
1779,14832.0,322.69,1,2010-03-19 15:14:00,266,0,3.2269
1780,14833.0,94.8,1,2010-07-29 10:06:00,134,3,0.948
1781,14834.0,485.86,1,2010-10-28 17:37:00,43,3,4.8586
1782,14835.0,297.0,2,2010-06-29 10:08:00,164,0,2.97
1783,14837.0,1810.82,5,2010-09-23 09:11:00,78,1,18.1082
1784,14838.0,773.6700000000001,2,2010-10-12 15:46:00,59,3,7.736700000000001
1785,14839.0,915.28,3,2010-10-17 13:01:00,54,1,9.1528
1786,14840.0,299.86,1,2010-06-18 15:42:00,175,0,2.9986
1788,14843.0,211.79999999999998,1,2010-09-29 12:39:00,72,3,2.118
1789,14844.0,3512.62,6,2010-10-05 11:54:00,66,2,35.1262
1790,14845.0,150.0,1,2010-04-19 10:19:00,235,0,1.5
1791,14846.0,437.4,1,2010-10-08 17:07:00,63,3,4.374
1792,14847.0,1039.55,2,2010-10-28 09:45:00,43,3,10.3955
1793,14848.0,310.56,1,2010-10-31 12:22:00,40,3,3.1056
1795,14850.0,1468.26,6,2010-10-18 15:52:00,53,1,14.6826
1796,14851.0,318.06,1,2010-03-19 11:52:00,266,0,3.1806
1798,14853.0,901.0699999999999,3,2010-10-12 17:17:00,59,1,9.0107
1799,14854.0,1563.03,4,2010-11-14 14:37:00,26,1,15.6303
1801,14857.0,2478.731,5,2010-09-23 14:09:00,78,2,24.78731
1802,14858.0,180.75,1,2010-07-22 10:51:00,141,3,1.8075
1803,14859.0,351.9,1,2010-06-03 10:26:00,190,0,3.5189999999999997
1804,14861.0,1254.94,9,2010-11-24 11:18:00,16,2,12.5494
1805,14865.0,77.52000000000001,3,2010-12-02 18:23:00,8,3,0.7752000000000001
1808,14868.0,1230.42,4,2010-11-24 13:53:00,16,1,12.304200000000002
1809,14869.0,2078.54,4,2010-11-16 14:09:00,24,1,20.7854
1810,14870.0,1511.7,5,2010-10-22 14:58:00,49,1,15.117
1811,14871.0,736.59,5,2010-08-03 14:18:00,129,1,7.3659
1812,14872.0,816.6,3,2010-08-13 12:34:00,119,3,8.166
1813,14873.0,334.45,1,2010-03-16 10:51:00,269,0,3.3445
1814,14874.0,116.18,1,2010-06-22 14:58:00,171,0,1.1618000000000002
1815,14875.0,1397.08,1,2010-09-24 10:29:00,77,3,13.970799999999999
1816,14876.0,256.7,2,2010-07-06 14:57:00,157,0,2.5669999999999997
1817,14877.0,437.0,2,2010-10-17 13:09:00,54,3,4.37
1819,14879.0,185.06,1,2010-01-24 11:35:00,320,0,1.8506
1821,14884.0,120.6,1,2010-02-08 12:56:00,305,0,1.206
1822,14885.0,832.8,2,2010-10-08 12:08:00,63,3,8.328
1823,14890.0,691.6,2,2010-03-31 09:40:00,254,0,6.916
1824,14891.0,552.35,2,2010-10-19 12:10:00,52,3,5.5235
1825,14892.0,202.35000000000002,1,2010-01-18 08:58:00,326,0,2.0235000000000003
1826,14893.0,571.76,1,2010-04-01 09:03:00,253,0,5.7176
1827,14894.0,837.0600000000001,2,2010-09-22 15:23:00,79,3,8.370600000000001
1829,14896.0,1623.65,7,2010-12-09 12:24:00,1,2,16.2365
1830,14897.0,1774.16,4,2010-10-26 11:17:00,45,1,17.741600000000002
1831,14898.0,2204.29,9,2010-12-03 15:25:00,7,2,22.0429
1832,14899.0,1384.88,1,2010-11-09 15:20:00,31,3,13.8488
1833,14900.0,13.919999999999998,1,2010-07-05 15:09:00,158,0,0.1392
1834,14901.0,868.36,5,2010-12-08 10:46:00,2,1,8.6836
1835,14902.0,702.96,2,2010-11-09 10:29:00,31,3,7.0296
1836,14904.0,615.2,2,2010-10-27 15:40:00,44,3,6.152
1837,14905.0,1355.24,6,2010-11-30 11:07:00,10,1,13.5524
1838,14906.0,68.44,1,2010-09-20 16:30:00,81,3,0.6844
1839,14907.0,2664.69,10,2010-12-07 10:14:00,3,2,26.646900000000002
1840,14908.0,104.10000000000001,1,2010-09-02 16:39:00,99,3,1.0410000000000001
1841,14909.0,1404.68,3,2010-09-28 16:56:00,73,1,14.046800000000001
1843,14912.0,1021.4,4,2010-11-03 09:51:00,37,1,10.214
1844,14913.0,2845.7,4,2010-11-16 16:50:00,24,2,28.456999999999997
1845,14915.0,1503.77,9,2010-11-29 08:23:00,11,2,15.0377
1846,14916.0,1773.97,4,2010-10-04 14:33:00,67,1,17.7397
1847,14917.0,1123.75,2,2010-04-22 11:28:00,232,0,11.2375
1849,14919.0,359.35,1,2010-06-18 13:06:00,175,0,3.5935
1850,14920.0,629.4,1,2010-05-23 15:25:00,201,0,6.294
1851,14922.0,843.74,2,2010-11-11 11:14:00,29,3,8.4374
1852,14924.0,620.96,2,2010-04-08 15:40:00,246,0,6.2096
1853,14926.0,359.4,2,2010-11-23 07:13:00,17,3,3.594
1854,14927.0,308.2,1,2010-11-08 12:30:00,32,3,3.082
1855,14928.0,223.91000000000003,1,2010-03-22 09:14:00,263,0,2.2391
1856,14929.0,612.8100000000001,1,2010-10-14 12:22:00,57,3,6.128100000000001
1857,14930.0,2873.77,3,2010-08-26 11:43:00,106,2,28.7377
1858,14932.0,666.13,2,2010-12-09 11:48:00,1,3,6.6613
1859,14933.0,1770.0,4,2010-09-22 10:47:00,79,1,17.7
1860,14934.0,1612.56,3,2010-11-26 11:24:00,14,1,16.1256
1861,14935.0,1065.12,1,2010-03-30 11:48:00,255,0,10.6512
1863,14938.0,2322.43,2,2010-05-26 13:38:00,198,1,23.2243
1864,14940.0,531.49,2,2010-10-18 10:47:00,53,3,5.3149
1865,14941.0,182.1,1,2010-05-10 11:30:00,214,0,1.821
1866,14942.0,746.56,4,2010-11-03 10:51:00,37,1,7.465599999999999
1867,14943.0,107.62,1,2010-02-14 16:04:00,299,0,1.0762
1869,14945.0,179.4,1,2010-10-22 11:26:00,49,3,1.794
1870,14947.0,758.97,4,2010-11-16 18:30:00,24,1,7.589700000000001
1871,14949.0,515.0,4,2010-08-27 15:38:00,105,3,5.15
1873,14953.0,723.95,3,2010-10-17 12:52:00,54,3,7.2395000000000005
1874,14954.0,167.27,1,2010-01-05 16:38:00,339,0,1.6727
1875,14955.0,163.77,1,2009-12-07 11:35:00,368,0,1.6377000000000002
1876,14956.0,1325.0,1,2010-10-14 16:40:00,57,3,13.25
1877,14957.0,274.8,1,2010-03-05 10:50:00,280,0,2.748
1878,14958.0,458.26,3,2010-04-23 14:31:00,231,0,4.5826
1880,14962.0,240.21000000000004,3,2010-06-18 15:57:00,175,0,2.4021000000000003
1881,14963.0,1676.68,7,2010-11-25 11:19:00,15,2,16.7668
1882,14966.0,924.5200000000001,5,2010-11-17 13:14:00,23,1,9.2452
1883,14967.0,1518.81,5,2010-09-24 11:11:00,77,1,15.188099999999999
1884,14968.0,357.4,1,2010-09-07 13:28:00,94,3,3.574
1885,14969.0,906.23,1,2010-01-05 12:43:00,339,0,9.0623
1886,14970.0,3327.29,8,2010-10-26 16:35:00,45,2,33.2729
1887,14972.0,30.300000000000004,1,2010-11-23 16:17:00,17,3,0.30300000000000005
1888,14975.0,192.45,1,2010-10-14 14:11:00,57,3,1.9244999999999999
1889,14977.0,31.929999999999996,1,2009-12-14 10:37:00,361,0,0.3193
1890,14978.0,1210.72,5,2010-10-05 13:52:00,66,1,12.1072
1891,14979.0,439.46,1,2009-12-04 12:54:00,371,0,4.3946
1892,14980.0,150.68,1,2009-12-02 14:09:00,373,0,1.5068000000000001
1893,14981.0,270.8,1,2010-10-12 11:04:00,59,3,2.708
1894,14982.0,237.78,1,2010-05-16 15:52:00,208,0,2.3778
1895,14983.0,183.20000000000002,1,2010-01-19 17:32:00,325,0,1.832
1896,14984.0,1058.1399999999999,4,2010-11-16 10:36:00,24,1,10.581399999999999
1897,14986.0,566.9,2,2010-11-28 15:25:00,12,3,5.669
1898,14987.0,1387.4499999999998,7,2010-12-09 12:13:00,1,1,13.874499999999998
1899,14988.0,1732.06,6,2010-11-24 12:53:00,16,1,17.3206
1900,14989.0,342.4,1,2010-02-16 10:40:00,297,0,3.424
1901,14990.0,305.42,2,2010-04-06 13:54:00,248,0,3.0542000000000002
1902,14991.0,314.67,1,2010-10-05 13:01:00,66,3,3.1467
1903,14992.0,210.5,1,2010-09-23 17:48:00,78,3,2.105
1904,14993.0,36.13,1,2010-05-25 12:47:00,199,0,0.3613
1905,14994.0,960.63,5,2010-11-22 12:59:00,18,1,9.6063
1906,14996.0,442.28999999999996,2,2010-08-15 13:44:00,117,3,4.422899999999999
1907,14997.0,230.4,1,2010-02-22 12:11:00,291,0,2.3040000000000003
1908,14998.0,340.86,2,2010-10-07 18:48:00,64,3,3.4086000000000003
1909,14999.0,129.48000000000002,1,2010-04-26 10:47:00,228,0,1.2948000000000002
1910,15001.0,230.85999999999999,2,2010-11-10 13:51:00,30,3,2.3085999999999998
1911,15002.0,3175.52,6,2010-12-07 13:16:00,3,2,31.7552
1912,15003.0,1060.7,6,2010-08-23 15:44:00,109,1,10.607000000000001
1914,15006.0,323.05,1,2010-09-12 13:03:00,89,3,3.2305
1915,15008.0,360.0,2,2010-08-16 13:09:00,116,3,3.6
1916,15011.0,416.6,2,2010-11-09 11:10:00,31,3,4.166
1917,15012.0,437.58,2,2010-12-01 12:49:00,9,3,4.3758
1918,15013.0,1641.3,10,2010-08-09 12:05:00,123,2,16.413
1920,15016.0,460.26,4,2010-11-11 16:30:00,29,3,4.6026
1921,15018.0,111.25,1,2010-12-07 10:47:00,3,3,1.1125
1922,15020.0,203.42,1,2010-11-25 13:29:00,15,3,2.0342
1923,15021.0,869.01,4,2010-12-08 12:17:00,2,1,8.6901
1924,15022.0,281.05,1,2010-01-31 16:02:00,313,0,2.8105
1926,15024.0,2414.18,8,2010-12-07 17:05:00,3,2,24.1418
1927,15025.0,636.08,1,2010-05-20 13:28:00,204,0,6.3608
1928,15026.0,592.61,2,2010-11-29 13:50:00,11,3,5.9261
1929,15027.0,2129.45,6,2010-11-09 16:53:00,31,2,21.2945
1930,15028.0,530.58,3,2010-12-06 12:47:00,4,3,5.3058000000000005
1931,15029.0,365.1,1,2010-03-30 12:16:00,255,0,3.6510000000000002
1932,15030.0,1461.63,6,2010-11-24 14:57:00,16,1,14.6163
1933,15031.0,2488.44,10,2010-11-10 16:14:00,30,2,24.8844
1936,15037.0,402.51,2,2010-11-28 13:05:00,12,3,4.0251
1937,15038.0,604.37,4,2010-12-05 10:54:00,5,1,6.0437
1939,15040.0,7.49,1,2010-06-16 11:40:00,177,0,0.07490000000000001
1940,15041.0,113.67,1,2010-09-21 13:16:00,80,3,1.1367
1941,15042.0,179.52,1,2010-04-23 14:01:00,231,0,1.7952000000000001
1942,15043.0,2336.7999999999997,5,2010-09-02 15:09:00,99,2,23.368
1944,15046.0,2598.62,10,2010-10-10 12:09:00,61,2,25.9862
1945,15048.0,98.7,1,2010-12-06 12:15:00,4,3,0.987
1946,15050.0,2411.7,2,2010-10-14 14:18:00,57,1,24.116999999999997
1947,15051.0,2543.55,6,2010-11-25 16:46:00,15,2,25.4355
1948,15055.0,560.07,3,2010-08-22 11:06:00,110,3,5.600700000000001
1949,15056.0,133.45,1,2010-07-07 15:58:00,156,0,1.3344999999999998
1950,15057.0,1766.46,3,2010-09-22 14:22:00,79,1,17.6646
1951,15058.0,1285.04,5,2010-11-28 10:42:00,12,1,12.8504
1952,15059.0,2185.85,10,2010-11-28 11:14:00,12,2,21.8585
1954,15062.0,1597.76,4,2010-10-12 10:38:00,59,1,15.9776
1955,15064.0,1254.41,4,2010-10-25 14:32:00,46,1,12.5441
1956,15065.0,168.73,1,2010-10-25 09:13:00,46,3,1.6872999999999998
1957,15067.0,2133.12,2,2010-10-22 14:30:00,49,1,21.3312
1958,15068.0,623.49,2,2010-10-17 16:08:00,54,3,6.2349
1959,15070.0,737.0500000000001,3,2010-12-02 11:23:00,8,3,7.370500000000001
1960,15071.0,473.49,2,2010-11-18 13:30:00,22,3,4.7349
1961,15072.0,187.51999999999998,1,2010-08-17 15:46:00,115,3,1.8751999999999998
1962,15073.0,1744.61,5,2010-11-04 10:26:00,36,1,17.446099999999998
1963,15074.0,817.46,2,2010-10-06 15:49:00,65,3,8.1746
1964,15076.0,566.89,2,2010-08-04 13:37:00,128,3,5.6689
1965,15077.0,2428.08,2,2010-08-02 11:13:00,130,1,24.2808
1967,15079.0,2871.74,8,2010-12-09 09:25:00,1,2,28.717399999999998
1968,15080.0,546.25,2,2010-10-08 11:52:00,63,3,5.4625
1969,15081.0,1460.92,8,2010-12-07 16:20:00,3,2,14.609200000000001
1970,15082.0,93.35000000000001,1,2010-02-09 10:23:00,304,0,0.9335000000000001
1971,15084.0,965.2,2,2010-11-25 11:58:00,15,3,9.652000000000001
1972,15085.0,347.54,1,2009-12-10 11:47:00,365,0,3.4754
1973,15086.0,218.53,2,2010-05-24 12:27:00,200,0,2.1853
1974,15091.0,565.9,2,2010-02-03 11:50:00,310,0,5.659
1975,15092.0,318.65,1,2010-09-03 12:33:00,98,3,3.1864999999999997
1977,15094.0,83.0,2,2010-09-02 16:55:00,99,3,0.83
1978,15095.0,1771.04,6,2010-10-15 11:47:00,56,1,17.7104
1979,15097.0,660.27,2,2010-05-05 14:33:00,219,0,6.6027
1980,15100.0,2018.6999999999998,6,2010-12-08 12:09:00,2,2,20.186999999999998
1981,15101.0,1160.41,4,2010-07-12 10:46:00,151,1,11.6041
1982,15102.0,554.67,2,2010-06-27 12:16:00,166,0,5.5466999999999995
1983,15105.0,795.98,2,2010-10-05 14:12:00,66,3,7.9598
1984,15107.0,620.85,4,2010-12-02 13:45:00,8,1,6.2085
1985,15109.0,498.15000000000003,2,2010-05-09 13:44:00,215,0,4.9815000000000005
1986,15110.0,509.75,2,2010-11-01 10:31:00,39,3,5.0975
1987,15111.0,1163.39,3,2010-12-02 11:45:00,8,1,11.6339
1988,15112.0,209.4,1,2010-04-07 14:17:00,247,0,2.094
1989,15114.0,639.56,2,2010-11-21 16:14:00,19,3,6.395599999999999
1990,15115.0,191.74,1,2009-12-07 11:20:00,368,0,1.9174
1991,15117.0,934.19,3,2010-09-17 14:45:00,84,1,9.3419
1992,15122.0,2863.69,8,2010-10-13 09:42:00,58,2,28.6369
1993,15123.0,2456.86,3,2010-10-14 16:30:00,57,1,24.5686
1994,15124.0,266.63,2,2010-08-20 12:31:00,112,3,2.6663
1996,15126.0,449.49,2,2010-06-21 12:31:00,172,0,4.4949
1997,15127.0,304.97,1,2010-07-08 10:07:00,155,0,3.0497
1998,15128.0,312.68,1,2010-10-05 16:46:00,66,3,3.1268000000000002
